node_type_id model_template model_type input_offset exponent decay_const scaling_coef pop_name
100 ssn:Recurrent rate_population 0.0 2.0 10.0500429106779 22.392148198236782 Exc
101 ssn:Recurrent rate_population 0.0 2.0 11.8257398864811 22.392148198236782 PV
102 ssn:Recurrent rate_population 0.0 2.0 10.0159482249032 22.392148198236782 SST
103 ssn:Recurrent rate_population 0.0 2.0 49.3117045605402 22.392148198236782 VIP
