edge_type_id target_query source_query target_network source_network weight_max weight_function weight_sigma distance_range target_sections delay params_file synapse_model
0 pop_name='Rorb' * V1/L4 TW -1.5 wmax NA "[30.0, 150.0]" "['basal', 'apical']" 2.0 ExcToExc.json static_synapse
1 pop_name='Rorb' * V1/L4 TW -1.5 wmax NA "[30.0, 150.0]" "['basal', 'apical']" 2.0 ExcToExc.json static_synapse
2 pop_name='Scnn1a' * V1/L4 TW -1.9 wmax NA "[30.0, 150.0]" "['basal', 'apical']" 2.0 ExcToExc.json static_synapse
3 pop_name='Nr5a1' * V1/L4 TW 0.00019 wmax NA "[30.0, 150.0]" "['basal', 'apical']" 2.0 ExcToExc.json static_synapse
4 pop_name='PV1' * V1/L4 TW 22.0 wmax NA "[0.0, 1e+20]" "['somatic', 'basal']" 2.0 ExcToInh.json static_synapse
5 pop_name='PV2' * V1/L4 TW 13.0 wmax NA "[0.0, 1e+20]" "['somatic', 'basal']" 2.0 ExcToInh.json static_synapse
6 pop_name='LIF_exc' * V1/L4 TW 15.0 wmax NA NA NA 2.0 ExcToExc.json static_synapse
7 pop_name='LIF_inh' * V1/L4 TW 50.0 wmax NA NA NA 2.0 ExcToInh.json static_synapse
