Mouse_id,Shank,Clu,Area,Layer,WVF_ratio,WVF_duration,Bl_ctr_row,Bl_ctr_col,Wh_ctr_row,Wh_ctr_col,Bl_rad,Wh_rad,Bl_lat,Wh_lat,Bl_mfr,Wh_mfr,Bl_SI,Wh_SI,Area_Overlap,Area_Union,OverlapIdx,PSTH_correln,Subfield_sep,Bl_stimc,Wh_stimc,Bl_chk_num,Wh_chk_num,Spont,Spont_cyc,Pref_ori,Pref_SF,Pref_TF,Max_rate,Max_rate_cyc,F0_pref,Sharp,CV,OSI,OSI_wnull,DSI_sev,DSI_chen,f1f0b,f1f0,Pval,F0_TF1,F0_TF2,F0_TF4,F0_TF8,F0_TF15,F1_TF1,F1_TF2,F1_TF4,F1_TF8,F1_TF15
72,3,27,1,NaN,0.132502493887977,0.475,12,11,7,15,0,3.32064054899067,NaN,143.5,12.0701457420764,16.5396350519869,NaN,0.298956651109785,0,53.6599818692374,0,NaN,NaN,192,259,2,9,2.6,3.75,0,0.32,8,62.5,29.1666666666667,10.9166666666667,0.508587786259542,0.227164140602856,0.536656891495601,0.657266811279826,0.3717277486911,0.541984732824427,0.385321305601915,0.586942918998266,0.00329535217373217,9.25,8.83333333333334,10.7083333333333,10.9166666666667,5.45833333333333,3.86117629231897,4.97689599926721,7.40574622372637,4.20642425282091,2.24653624184082
